ensgene,baseMean,log2FoldChange,lfcSE,pvalue,padj,gene_name
ENSG00000005022.6,2813.5182365376418,0.2636851261468281,0.1285364595882959,0.02980963203643889,0.12410670675976497,SLC25A5
ENSG00000005059.16,117.47793681412404,0.13084917672375113,0.26292196704739135,0.5131986341143016,0.7328568914966975,MCUB
ENSG00000005073.6,25.961075098598865,0.522676228808944,0.3522157304753253,0.03582989193989004,0.1409936226682517,HOXA11
ENSG00000005075.16,90.85176445667294,-0.4101001982642967,0.25979290900583096,0.048239081875817144,0.17412327544451023,POLR2J
ENSG00000005100.13,442.04949736839376,0.43597029363319784,0.16811080110650833,0.004355045422078295,0.030619953432264528,DHX33
ENSG00000005102.14,124.88893691698364,-0.015866384256055355,0.19210717100744032,0.9231944735186902,0.9675637562951018,MEOX1
ENSG00000005156.12,427.94198171463125,-0.7081816995741393,0.28044946616270044,0.0022029208249522373,0.018264915307631833,LIG3
ENSG00000005175.10,150.08765629194048,0.014057642149467945,0.2381216677677185,0.9429113660110748,0.975600676758083,RPAP3
ENSG00000005189.20,17.98529941177815,0.06189186243719865,0.33151479474122064,0.7407892424131202,0.8779652830441905,REXO5
ENSG00000005194.15,392.53150688440354,0.3909127536157124,0.20151298486917013,0.025883739709015256,0.11222298246973225,CIAPIN1
ENSG00000005206.17,286.60695865337635,0.17549880731266898,0.23143487338775953,0.35504783589217087,0.6059939223793416,SPPL2B
ENSG00000005238.20,35.89226266012335,-0.37099753467134666,0.33213814515516404,0.10675656352518065,0.29433045682634706,ATOSB
ENSG00000005249.14,8.290330599777244,-0.12099605345003621,0.37607512416021155,0.4540840072118242,0.6900559080069159,PRKAR2B
