gene_symbol,log2FoldChange_all_24hrs_genes,log2FoldChange_all_48hrs_genes,log2FoldChange_all_72hrs_genes,log2FoldChange_all_96hrs_genes,log2FoldChange_all_CDK11i_genes
ACSL4,0.17360042119421543,-0.038434407188820366,-0.4457010121207591,0.007120699750825052,0.21644032223082516
ACSS1,-0.12019545877892523,-0.03456908893784497,0.5942170815113594,0.34845739906306633,NA
ACSS2,-0.07029170166883537,0.31181009145311755,0.4154338423051799,0.14843110795956466,-0.016331770973904577
ACSS3,-0.32126475827583045,-0.4956577105212199,-0.46384571011424486,-0.2967591650477513,0.020142606439269958
ACTA2,-2.1267414655124814,-0.9470577258507156,0.09682305389593143,0.7823272829864193,-0.8308847458356878
ACTB,0.2930061936634631,0.24296604780875952,0.26134155157326006,0.4636235650767597,0.5940093931322185
ACTG1,0.3746623381493339,0.7650776731741648,0.5777460203896299,0.38119007084108875,0.2640574798627683
ACTL10,-1.5550105044464622,-0.28099891388488013,NA,-0.2127578857571903,-2.9885571580090984
ACTL6A,0.06927719920663299,-0.519917461077762,-0.7274371914458723,-0.8983512166601346,0.19055887901120944
ACTN1,0.026828562094529503,0.09976661461667567,0.06669025698846218,0.14366729692389787,0.061044810653813765
ACTN4,0.2367748680703603,0.5132450059067151,0.3942448762764437,0.5247098450539643,-0.14637429897351809
ACTR10,-0.21380374594998744,-0.0073286092901127,0.21129478151969644,0.4561346904776314,-0.40851504430636687
ACTR1A,-0.07985968994679257,-0.544838087840134,-0.3537798077069967,-0.03474408840488308,-0.7536060069448962
ACTR1B,-1.0670438215686096,-0.9253496675011585,-1.19060266630538,-1.7549625129271391,-1.4030114043386126
ACTR2,0.0045129883197750735,-0.36187461881972155,-0.8820509999803953,-0.7645170433289752,-0.0024733373478800884
ACTR3,0.34136400709724707,0.2840771896920666,0.26243929840602515,0.20719588763681704,0.06250113119538186
ACTR3B,-0.5752946893213017,-0.3506076572300848,-1.3295301026796793,-0.3434521604830752,-0.4504992172808079
ACTR3C,0.3463365816785827,NA,NA,NA,-2.8990440407748737
ACTR5,0.35427251067033444,0.45311254496974535,0.4869966565294026,0.6117957145665057,1.0145427119788948
ACTR6,0.21548373655935343,0.2917460358539688,0.15887260185788873,0.30903173332349343,0.7972802887211395
ACTR8,-0.2196268988781897,-0.5339824129581112,-0.26631483599754857,-0.16878515625356394,0.06443333410902609
ACTRT3,0.08858409433130894,-0.48373696109351333,0.14055831447821385,-0.3949516335669742,-0.1714208277532959
ACVR1,-0.11760358449265379,0.2675583360860427,0.3011730432260856,0.36780768734159386,0.9797746336636562
ACVR1B,0.13047778437329347,0.4894380362023019,0.21891251260592834,0.16534396804624701,0.990076485850469
ACVR1C,0.030924396713114886,0.06666817790734757,-0.04372927672837148,-0.3974206894694244,0.15992006006029894
ACVR2A,0.03211483344777194,0.2097096361512456,0.20841854176894725,0.5899750896520297,1.0251353457806915
ACVR2B,-0.17211106832546652,0.4084604536643093,0.1505749300510923,0.2088642238093195,0.35274357894903513
ACY1,-0.7093376875547864,-1.7680775284304275,-1.87205833751018,-2.1293723523055395,-0.9692980240357723
ACYP1,-0.3612404816450168,-0.3309887948752377,-0.5522876479884454,-0.4344825877305421,-0.24486413048924696
ACYP2,-0.013170245946459255,-1.2072876986876697,-0.7190160358713851,-0.878393830353215,-0.02369577922236005
ADA,0.35630109455593184,0.731554587655009,0.11602137750248757,-0.2582265243524054,0.0951019454311398
ADAL,-0.22564674803791412,-0.7970482571821549,-0.7730679402893402,-0.9468502309573893,-0.5086535386401101
ADAM10,0.027571903211678003,0.1664117634782678,0.003744038091026086,0.23015023263995946,0.22564580806831216
ADAM11,-0.09389419245517767,-0.08801839725604259,-0.6722649722667905,-1.6518601548989096,-2.3429170914602655
ADAM15,0.2629519526418868,-0.6909459650082072,-0.6581895695479344,-0.8825607522614236,0.02393823968146775
ADAM17,0.1990008006919936,0.4339636352365663,0.2702666901326512,0.45406321871760724,0.863696212998863
ADAM19,0.22818895801707756,0.9666441880353042,1.2686447829221674,0.32047018915798514,-0.38432322047422113
ADAM21,0.2339481529181808,0.29093943911624515,0.04073531172864194,0.7202891403253526,-0.9461048547770669
ADAM22,-0.18553968233493245,-0.195558102035185,0.1592914227966904,-0.19910444738252528,-0.10555233080741787
ADAM23,-0.30665942218222286,-1.2027908238286857,-2.1249657380332354,-1.479225818436802,-0.7546217421666903
ADAM32,1.8371324800886604,0.23354495775547307,0.4464797764628907,NA,1.7334988094206767
ADAM33,0.14417566835006015,0.12589755395582877,0.11046089670119703,-0.8634782623045201,-1.5030168102540398
ADAM8,-0.12626458789097525,0.8703705899454574,1.8752676944333122,1.5594448376903383,0.4087523594771914
ADAM9,-0.15580980294590585,-0.6557868940479701,-1.4301107449817934,-1.1493648716858276,0.0364185895429617
ADAMTS1,-0.053449014885093474,-0.3392562544326069,-0.2052141925890662,0.9400653192571402,0.6365484705418261
ADAMTS12,0.2865688395706248,0.8070827492991194,0.8297563666610378,0.83083751387881,0.46706467664096424
ADAMTS13,-1.9393219564046291,-1.5518333333784544,-1.676870731086739,-1.5674736678271484,-2.950056733666879
ADAMTS17,-0.25728637519847813,-0.4255308554940309,-0.3646285236201894,-0.33666708921182725,-0.11883432471281456
ADAMTS3,-0.35486020971134663,-0.5588849732309844,-0.6349680848137844,-0.883038086189693,0.5624712796348509
ADAMTS6,0.5492871330505419,0.2483656389358464,-1.0929959936995501,-0.38008958075446314,-0.041990400069705495
ADAMTS7,-0.7889694074368907,-0.3851686369412724,-0.2337616238499956,-0.3396139887053642,-2.380022423450148
ADAMTS9,0.12881969843782312,0.43911007044581957,0.3485308824674035,0.3267822517126965,0.15247156998172537
ADAMTSL1,0.28194759238341377,0.996604663034697,1.268686163250128,1.5198782892425895,0.4414874605141016
ADAMTSL3,0.01367491746330381,0.022321640343530003,0.6075976228371555,-0.32374915745889526,0.05233033402968523
ADAMTSL4,-0.5034258563064946,-0.6909221625102329,-1.9753754601778277,-2.139571189336459,-2.1167426678254926
ADAMTSL4-AS1,-0.4009898562666643,-0.34824329494010026,-0.45547996441876365,-0.24937652303998334,NA
ADAMTSL5,0.14534516732688188,0.7405735420103464,0.5633860527514294,0.8455388693414971,-0.3933287014009912
ADAP1,0.2973655542814024,0.38165684625249835,0.9039926919799572,1.6761687571355688,-0.3308717619581196
ADAP2,0.46783163270669237,0.48365082367530493,0.3073192647618289,0.10303756312814062,-0.7563453351049809
ADAR,0.04421084622672767,0.20248693698858455,0.1917487240657641,0.0651687701221897,0.4694250077588045
ADARB1,-0.38671291679760506,-1.0193779624543429,-1.061792553075829,-1.1225008581621154,0.21011677854530011
ADAT1,-0.8644927171799107,-1.1103825123969975,-0.7465179024669101,-0.7230238250687289,-0.147089987783261
ADAT2,-0.08600342606489848,-0.6012938943857178,-0.4474928502505786,-0.41965114445686574,-0.11074099854386686
ADCK1,0.02248824058889902,-0.1971387484394282,-0.03945130889254423,-0.5282893160472512,-0.7493269830386147
ADCK2,-1.4177097606546116,-1.2983645902143364,-1.2422348468328421,-1.3784857666138528,-0.6577378610576108
ADCK5,-1.1395732635406486,-0.8516369727750213,-1.0017383885457,-1.2882569206735774,-2.341978647194212
ADCY3,-1.439400627351596,-1.5983842568490083,-1.246354918506809,-1.153256172749351,-1.3101221344528755
ADCY5,-0.17030376500704886,NA,-0.718267564075076,-0.5443229528265154,-0.34742774378659097
ADCY6,-0.034293773525975096,0.25635539308522987,0.4461541730086957,0.41623897599829945,0.2886012680062341
ADCY7,0.17166889731584792,0.595672473100045,0.5372618642942397,0.3935561497840757,-0.6475453258636056
ADCY9,-0.46821050297249384,-0.2918199097885874,-0.14137569729777957,-0.3782259405619712,-0.07476869273260385
ADD1,0.12974640293749742,-0.02962310767780566,-0.020467093137685233,-0.2851252945672436,-0.05679235725778106
ADD2,-0.07942983840628325,-0.39969419585843985,-0.8140081712680962,-0.6526254883860291,-0.4536180645287346
ADD3,-0.1404527708895787,0.17022171155874632,-0.025867633638681657,-0.36332790081452937,-0.8676647254893263
ADGRA2,-0.17785911278297453,-0.6499489890850146,-1.6577794206820764,-1.5945153872717654,-0.7756929101002067
ADGRA3,-0.10496025687204269,-0.5338946453509146,-0.3395434819017042,-0.2500730644275612,-0.140545263277973
ADGRB2,0.2078327592549263,-0.2592339520482888,0.20853096130829535,-0.12815999580292126,-1.3964385168368638
ADGRB3,-0.27488024872319006,-0.9709712426416724,-0.8454147618709906,-1.3724135820784498,-0.35826868347696955
ADGRE5,0.1987731819036886,0.141722497480049,-0.3362316219789881,-0.6239542891666033,-0.6843795545408341
ADGRG1,0.29772306173943147,0.25702030138885423,0.2698509202379111,-1.0226590333875312,-2.097821646154602
ADGRG6,-0.32231724287222996,-0.15022786076042638,-0.6179580548168785,-0.784907091156726,-0.43936302824095674
ADGRL1,-0.2655797884727781,-0.5577296544322369,-1.0024079864234794,-1.0614480331754423,-0.805190404527646
ADGRL2,0.09661521780434794,-0.19267320510649869,-0.04977397219250892,-0.027161374129051303,0.21340311824770414
ADGRV1,0.2605782081249386,1.199352592364842,1.24701575601241,0.5959156188660061,0.46937521764784396
ADH5,0.08098850764878857,-0.13165911895078541,-0.26416134874910374,-0.25067437783998764,-0.5069019060739788
ADI1,-0.34205445554600555,-0.9070960400851894,-0.9553744693185054,-0.7151659663863879,-0.30504231703767243
ADIPOR1,0.0062613842903856635,-0.1896795665758514,-0.09429842989821657,0.1972830368778755,0.4955434750034704
ADIPOR2,0.220130088517333,-0.18163690208249747,0.07696987691780767,-0.055782835204380744,0.5767935916768547
ADIRF,-0.08198346163590169,-0.11674663201550492,0.0809450564636721,0.47365121983991754,0.20501825965432124
ADK,0.3338298739725124,0.32474270198301547,-0.08557106915654274,0.14934529835367807,-0.0739592844319662
ADM,0.814795173861573,0.10281121987287332,-0.13284507571484996,-1.3574498855832855,-0.3043420564224273
ADM2,-0.025731063155569472,-0.054168349660195785,-1.2882545153749487,0.442838655702668,-0.049617747316937355
ADM5,1.4145394831514075,0.7834547373727954,1.1177977770784178,1.896256864614206,2.6047552165051804
ADNP,0.045843257659588924,-0.25456100735658466,-0.4741865420836724,-0.5406016991211776,0.34884233974025486
ADNP2,-0.20988349016571517,-0.7959864060664615,-0.9195174558327536,-0.7999825512958727,0.2764966897156739
ADO,-0.3497647120053278,-0.18784963682478187,-0.34243151709287223,-0.44377359781136994,-3.5392265766014667e-4
ADORA1,0.2555041705652349,-0.10020683143201704,0.26397854036709545,-0.42325160415823304,-0.7655566299215801
ADORA2B,-1.0350764290879297,-0.6095362072348798,0.011894314183036046,0.020931329954592015,-0.6883276854555044
ADPGK,-0.1509339825335758,-1.8272974820958678e-4,-0.14915370136329822,-0.020910029836782425,0.5852963828079326
ADPRH,-0.1712419204741002,-0.32542702362617426,-0.6582447985161982,-0.6942489048174827,-0.7490470216926536
ADPRHL1,-0.10465570680276534,-0.34359259095980876,0.26814095816542327,0.33882895734562785,0.3336571396881107
ADPRM,0.08787213268788548,0.26502546219072537,-0.015710858825165118,0.347443699188146,-0.4354223860177932
ADPRS,0.3666964089401353,0.06530456905070145,0.15545874892015435,0.2976237092814958,-0.0367378863166317
ADRA2C,-1.3667266671173721,-1.1823307338750066,0.05843980046412912,-0.2449156765070438,0.417647684469766
ADRB1,0.02396292014984191,0.12299772234240448,NA,0.18004121276270876,-0.08634173131564092
ADRB2,0.204856770354445,-0.6913014810581841,-0.6043300476337782,1.499528201959756,-0.21471056647150757
ADRM1,0.2906006251234813,-0.010714854032965695,0.15695325536496382,0.30107386661658103,0.5387685497969464
ADSL,0.3788955878702947,0.262391744246753,0.11804104117282187,-0.1270059022530659,-0.5023147557199378
ADSS2,0.32761148257773054,0.3570247433506205,0.4004318274959027,0.6120172011740075,-0.15837623322606023
ADTRP,-0.3206867660300412,-0.06400000770536345,-1.2353038412552138,0.06472578306308341,-0.13443198057162867
AEBP1,0.15915002344295268,0.27004441367028365,0.3318638260603898,-0.09406072840702784,0.4240992429091004
AEBP2,-0.16472586990190094,-0.261024162465983,-0.5298352703997016,-0.41432020861428637,0.7213667688807064
AEN,0.08286298654235533,0.2907248847607989,1.0412423242186013,1.5193263004408428,0.8128835348188522
AFAP1,-0.13248341681471873,-0.18718222514409202,-0.33064014176545053,-0.7515716497066016,-0.4257236252180517
AFAP1-AS1,-0.1051915891233357,-0.13607049601459742,0.06735081534062691,0.17183954626836997,-0.20573683615391067
AFAP1L1,0.48360600311908714,0.633683839933567,0.57356459071861,0.5813384647242983,-0.8431805859133616
AFDN,0.009077860698394535,0.2643233400328584,0.06071154089747074,-0.2072751205972013,0.027641105910792725
AFF1,0.09135730983625552,0.39464747477599144,0.2682933701537215,0.3451150345341161,0.12413040664662991
AFF3,0.024585352025084595,-0.1858491971054333,-0.23210621867485087,-0.4823830134392616,-1.7934702182917914
AFF4,0.1146828425656362,0.5602261588563598,0.6175053779418931,0.6631620014250992,1.0078624706033283
AFG1L,-0.5533228026955476,-0.37663720585732025,-0.6448390510079542,-0.8913755501618159,-1.0118566651859908
AFG3L2,-0.2576902894784982,-0.1686484093306649,-0.40256302496573065,-0.07796006866379859,-0.043992733487880825
AFMID,0.7488322696513019,0.8188479971390152,1.0572009762989618,1.393304398353395,0.03465331344295816
AFTPH,-0.07322392673417329,0.4062068306308792,0.2462857196722769,0.3637640801860641,0.6779426974947996
AGA,-0.9743204117519846,-2.1098098713059823,-2.0921594578123406,-2.245244376741733,-0.49257467422346546
AGAP1,-1.55955811944515,-2.620531724464722,-1.9983222768108746,-1.1064583106071442,-1.2272196652160903
AGAP12P,0.055714408948145985,0.5379370121995742,0.216505014656083,0.20776343028923827,0.7780912511661406
AGAP2,0.14139622700653404,0.5268579360197743,0.6933167146387128,0.8087017365699679,-1.0051117533964566
AGAP2-AS1,0.058988097366398186,0.2563351822458209,0.4176718953289357,0.42128486215966526,-1.86851584980928
AGAP3,-0.060010835836128935,0.32054290109707984,0.24093883878023165,0.874215378823999,0.09518498826213144
AGAP4,0.008287874670433031,0.05680685597343636,0.6090271261194828,0.8303712276825524,0.9110166280956117
AGAP5,-0.008214938705315642,-0.3634833431910913,-0.463842254784684,-0.35129012134589105,1.1747360238970497
AGAP6,-0.49952881033713586,-0.5503443050954,-0.8150693270808211,-0.8144176731977513,0.9174358731649326
AGAP9,-0.07235655140926647,0.27309602443162545,0.11307795098160985,0.4835812171157734,1.5826023794497064
AGBL5,-0.4469241615663451,-0.9215336982176032,-1.0829206484663836,-1.3822321443483914,-0.30250047910020944
AGER,0.280664826977662,1.161530773385546,0.27771835734872924,0.5554026241702459,1.9476803859010474
AGFG1,0.08182874468456211,-0.38466685383054294,-0.2204315011017339,-0.3173624232684007,0.5087881007851655
AGFG2,0.42642687771493964,0.5234543031376052,0.9516570207883025,0.12408236475920342,-1.3646942564011975
AGGF1,-0.5226596213339376,-0.15928862417517703,0.07453281940179754,0.04998297221832238,-0.011672539328949082
AGK,0.07780709929761852,-0.24329391853544716,-0.31642203458198614,-0.09082587448912412,0.338201304503268
AGL,-0.320547614202317,-0.2277052716147214,-0.20572334682053955,-0.19382123135309748,0.08905637425720477
AGMAT,0.0327875844409833,-0.29011075383466195,-0.7165327760392521,-0.2901220763851298,-1.2060962996986129
AGO1,0.07656444192098653,-0.021874665540309726,0.09159911416424503,-0.12831454406047443,-0.45610477943528066
AGO2,-0.3694891876364261,0.09361601838888238,0.4366354203005152,0.2358619741842342,0.6293385966202494
AGO3,0.2987702211118234,0.5457108249610667,0.8356436063514187,0.950950310867332,0.7341116249215038
AGO4,-0.04738742480563441,0.0847691654215881,-0.22181936877113348,0.1234606582889195,-0.06464832624040576
AGPAT1,-0.2596359497044345,-0.3621640560540268,-0.3396576190016203,-0.3495936445941804,-0.8553301571716946
AGPAT2,-0.24431987088111423,0.02098368693744771,0.18126812914078475,0.02735041350721244,-1.1905299760498973
AGPAT3,-0.4935088551036137,-0.4340411838275115,0.17738416947169708,0.008696882485751498,-0.6140095490973889
AGPAT4,0.4166959748889899,0.1406559708091034,0.46160242769607923,0.3300114572821799,-0.9473084820998865
AGPAT5,-0.358835149339561,-0.6465853845183127,-0.6215896461071646,-0.7416987865385171,0.05892753591821456
AGPS,0.18309963627721113,0.1745239891346025,-0.04074381099739744,-0.0233721692883734,1.2457797439170741
AGRN,-0.3332475745622939,-0.3131395807906968,-0.4590524140270682,-0.5702871274369943,-1.1994140079628888
AGTPBP1,0.07439044993523335,0.46703719463172744,0.12944097122330792,0.13803491210079796,-0.004478552730466838
AGTRAP,-0.2517620240717381,-0.06354310932419233,-0.15475185707310685,-0.2318117448656637,-2.185088120645353
AHCTF1,0.011450030854855891,-0.3661406779050785,-0.4613210477124054,-0.3435094448846722,1.4466518186536186
AHCY,0.2685397766844924,0.04127366978377802,-0.4566786613616958,-0.7631628247923972,-0.04945703497862323
AHCYL1,0.20586562941627656,0.23723229496544473,-0.11887428776474605,-0.49278601622169843,-0.021142601607575452
AHCYL2,0.17111491870853363,0.04030668340897285,0.6108665979584195,1.3344882977257337,0.7123542932402627
AHDC1,-0.07105074163371437,0.35272977673198364,0.42314081470958165,0.34624618642137445,-0.18312059690791668
AHI1,0.38243491337721397,0.7419174602403918,1.3815527505992689,1.0980616295432748,-0.4141516748468191
AHNAK,0.39579079136532563,0.639379909590386,0.32285001669780367,0.14093274065736197,-0.6261510329110944
AHNAK2,1.0542123217958674,2.282573206528435,1.733361788267847,1.487481136115272,-1.235550215857914
AHR,-0.09831588323346795,-0.10371756849849274,-0.3479076530590092,-0.3013154573967213,0.2634970957860804
AHRR,0.07932674626361515,1.6334120672612191,1.8388776962564832,0.7946745894742056,0.2590012730903006
AHSA1,0.247594036532073,0.033879172586112505,0.15539662493615503,0.11650742050204731,0.3471436880435396
AHSA2P,-0.25945184984035324,-6.040102454276599,-6.157378845816364,-4.728451935246037,0.00459817663461536
AIDA,-0.16473410512407707,-0.22995441745566125,-0.5507433574641313,-0.41786331940152466,-0.19358721618323593
AIF1L,0.33373846689535847,-0.2318860455392695,-0.24131311106923184,-0.17589697957357933,-0.622750749366043
AIFM1,-0.2767672468680543,-0.21715503366488415,-0.35478687422722005,-0.32227815940702187,0.1519986990835355
AIFM2,-0.12523866568176717,-0.021023571117246013,0.1434800004518473,-0.07664615537511976,-0.016506112950777585
AIG1,0.08976783119955324,-0.03530292391112259,-0.3711263399884404,-0.4249926996344312,-0.4932024096621673
AIMP1,0.05698910414949511,-0.06302511043581964,-0.21856461026509494,-0.3154018222822843,-0.14526306457369317
AIMP1P1,0.0323800096999837,0.08789836082836656,NA,-0.3144373226574406,-0.5903592344958647
AIMP2,0.12406601250654825,0.03373567656281063,-0.16433292958717144,-0.008768700917461866,-1.430731687413146
AIP,0.23081601667553997,0.416547218231978,0.43381503072806993,0.40800814743491715,0.08408469163664396
AJM1,0.19030820133699453,0.829388995249138,0.45712822954373317,0.8572749473762824,0.1404086918458121
AJUBA,0.02077618167835311,0.2241188548924071,-0.7673367626472534,-0.27567242439415807,0.5580844038287002
AK1,0.22253554590891603,0.10206480771517994,0.45098135994730965,0.7570889043566782,-0.29070648573518176
AK2,-0.0979039553911884,-0.6664974051821622,-0.913887389908567,-0.9221744811898731,0.039017887247316085
AK3,0.28303069623679034,-0.09365465788670893,-0.36174439993237045,-0.47188716713567835,0.1101483046187946
AK4,-0.014580264486204746,-0.07415458118995581,0.04592073371565621,0.18191536643227907,-0.05663619299495022
AK5,-0.14265411907232922,NA,-0.11990234010744028,NA,-0.25161404562312434
AK6,0.3003648694521164,-0.1353347417599618,-0.016500813422697363,0.1482907989849114,0.40687903391772684
AK9,-0.19735122241720068,-0.24973371139510578,0.1631678702264316,-0.20293631305350252,0.061335259798431366
AKAP1,0.48838791650988966,0.5818333367310706,0.6444124804558184,0.6155818285636242,-0.3952277556965437
AKAP10,0.1221989327016152,0.09545887577203421,0.37780817512374454,0.3832284583820355,0.8589319230454348
AKAP11,-0.3789217013951702,-0.19329353203086885,0.530493286054515,0.1369567839618286,-0.3138443533100505
AKAP12,-0.0022484268827678866,-0.1033202032880579,-0.3922126750488055,-0.9193840691122362,-0.5140524424850443
AKAP13,0.5913471875181561,1.545736268526354,1.7346345645232764,1.3942219478826663,0.5040034578235586
AKAP17A,0.12111500757174014,-0.23641961500285927,-0.20358053516995137,0.004621632252519409,1.2406316661535517
AKAP5,-0.3935515679952115,-0.26518394062723954,0.001655818658742661,-0.40492396593777347,-0.2638866326150328
AKAP7,-0.8218675492298801,-0.43286183360633335,-0.8308502083659006,-1.734634482842909,-0.8044820759926922
AKAP8,0.4406142302748243,0.6087643128863276,0.6992630730906703,0.4343634721050192,0.4424507111435476
AKAP8L,0.2818190909844365,0.45351042238388917,0.539988284474972,0.693407944165676,1.49707142641898
AKAP9,0.3464983043168285,0.7608269598062521,0.661745372829204,0.7122877317698463,0.5718369577436788
AKIP1,-0.705873791850219,-0.3186702571512011,-0.3394743860907146,-0.022793111979449488,-0.20635452670260027
AKIRIN1,0.009375705678484933,-0.41999878901610077,-0.19335946271518364,-0.10540195078549229,0.6968993104737276
AKIRIN2,0.3737802836146926,0.12331089190064778,-0.11155600452164016,-0.059873958824224735,0.877053288948033
AKNA,0.09184130772755342,0.6709677695535857,0.24371122828478634,0.6024302501320644,-0.035755036890260265
AKR1A1,0.2738388759085832,0.48899934470112855,0.6334002100455791,0.5443228878237304,-0.5434464274671653
AKR1B1,0.4650673903027447,0.4258975385397523,0.7345810343710399,0.9645941997008707,0.26444882658128405
AKR1C1,-0.2946759896919566,0.4092538918055994,0.13690048730924853,0.9509493432745313,-0.9108517971268854
AKR1C2,0.3760624338576743,1.4701616184955608,1.6439515462638141,1.3014675325726823,0.31786911090042885
AKR1C3,0.763694283565069,1.6973649558325108,2.097183644866403,2.074957773378105,0.979989210039858
AKR1E2,0.3848920714476868,-0.01564017301957009,-0.37600853835422565,-0.6873964011880462,-0.9015108160658899
AKR7A2,-0.7181707902113602,-1.0380228807710197,-0.7696960633917626,-1.046765332055988,-0.4262550131592752
AKR7A3,-0.3017253366858496,NA,NA,NA,NA
AKT1,-0.4375592841693906,-0.1555689534279612,-0.3563030989748245,-0.27323740637083815,-0.36038249094727043
AKT1S1,-0.04184351679336794,-0.1116344727818971,0.35380472800000606,0.38051671861952246,-0.3894955658727981
AKT2,0.11253971035108364,-0.1944804793367727,-0.21965007708594464,-0.1347959512633665,-0.4110290886699388
AKT3,0.00825878629045375,-0.35115995632073455,-0.602175874947201,-0.4247971403912676,-0.18134610097365958
AKTIP,0.04536817310999104,-0.10886370905125947,-0.9099836519939918,-0.8654600021061246,-1.4062324289710222
ALAD,0.12411402990686539,0.06364045713446746,0.31834030172836564,-0.05772151937369145,-0.27342015277903814
ALAS1,0.160413209951217,0.35110124774645884,0.6090864020993105,0.8933288098762039,0.8627240592087697
ALCAM,-0.1343023649255365,0.109104986084611,0.2188391424122875,-0.10711689866460275,-0.10474810623745182
ALDH16A1,-0.3667285459434916,-0.9924539538030426,-0.798319382874888,-0.7997677557051976,-0.792138727331677
ALDH18A1,0.391607917314607,0.10829215037139757,-0.17031650532442588,0.1939254968689827,0.0831197177182054
ALDH1A1,-0.011656493265652894,0.14412873513002447,-0.08564545240718402,-0.02339837951001211,0.05366719929405688
ALDH1A3,-0.44078005991080826,-0.44051023800136035,-0.6078665707297153,-0.43759427251085864,-1.182720605501728
ALDH1A3-AS1,-0.04909315748634302,-0.3199650187850247,0.21304014583172168,0.36878026424430277,-0.6649544338552998
ALDH1B1,-0.13290213389451283,-0.33270450620486425,-0.7478853438624988,-0.011999580378307307,-0.3792258414818563
ALDH1L2,-0.09328843133212658,0.16284156330048957,-2.0902194301928323,-0.4730506823289855,-0.3203869136173423
ALDH2,-0.058542835927853885,0.06960900939699632,0.1338375089364688,0.17377689001442007,-0.08055261293160834
ALDH3A2,0.4622551353520637,0.6781235021623128,0.7821916751290673,0.8549174153181555,-0.16543453902913322
ALDH3B1,0.01999259194399982,1.5355660458040001,1.120579162614219,0.4785445809990831,-1.0311452124316145
ALDH4A1,-1.2175851266826894,-2.2332945614962294,-1.3352770078357705,-1.495324630217125,-1.0957922862876983
ALDH5A1,-0.4483701777043039,-0.3010200732494585,-0.3593532549100049,-0.46243864499374526,-0.7162181257899751
ALDH6A1,-0.5344499195080642,0.28531819863483937,-0.18477436203968986,-0.5408210078565117,-0.7640409908523156
ALDH7A1,-0.18184417466727906,-0.3488059412235844,-0.4939980689961541,-0.4391358741760992,-0.13329536362768016
ALDH8A1,1.2373264232420984,1.952671031704125,2.2357202213705776,0.8724722750368303,0.20961748758164853
ALDH9A1,0.2278184156885882,0.07095796068241361,-0.1566644201585407,-0.014078694618900206,0.4022647178725181
ALDOA,0.35371597101994295,0.18729753916982322,-0.05087973675297949,0.001088776263362832,0.02637719239457296
ALDOC,0.25212870099859125,0.9580672753936638,0.3550713145063915,0.6564341834281001,-0.2007982395131927
ALG1,-0.2257755287033685,-0.5431621225632735,-0.05596058730112624,-0.3226765723885963,-0.42452186346853943
ALG10,-2.716939362870737,-2.2278070043337572,-1.7001997875588541,-3.2267254108937995,-1.4068151059481724
ALG10B,-1.9163157474499495,-1.875612834771895,-1.6014676806160713,-2.0237363927427356,-0.9083942743961673
ALG11,-0.39206163907306957,-0.25427000951558665,0.29343029487310623,0.08613794228411983,0.3755875630707405
ALG12,-0.249586247835358,-0.04729419139817863,-0.23994655894197445,-0.9268723553346809,-1.384573540743254
ALG13,-0.3892633701124316,-0.8394667737990904,-0.6235550816065488,-0.45200495159729126,0.33122529510420085
ALG14,-0.03043914849400669,-0.11112684995498681,0.02384573162753998,0.04409336106119582,-0.2607142719106531
ALG2,-0.79254991674665,-0.2857244388499454,-0.07242504312518253,0.08795631633367412,0.09280506985053648
ALG3,-0.11298325546421963,-0.27455877918146215,0.0565805716562783,0.07294514928247084,0.18348901726367742
ALG5,-0.2761163713068785,-0.2319188585122767,-0.19110864085976406,-0.05399179377785534,0.2425415305259593
ALG6,-0.01467958099201481,-0.2878145428868912,0.1020644605067001,-0.15937252721917466,-1.2883119080345422
ALG8,-0.16510082694525258,-0.22860656556498574,-0.0548657340783231,0.01724081065578949,-0.024565623205180555
ALG9,0.08664267118656557,-0.09670577040035498,-0.25020905892446127,-0.3667860355229799,0.6628542124633235
ALKBH1,0.06995623787873019,-0.016923141473791904,0.07755906018741228,0.10845755707877336,0.32331757806325556
ALKBH2,0.5041780193212719,0.9876538083076415,1.0041423739088076,0.6367189871667865,-0.34093980979558153
ALKBH3,-0.5338345828382054,-0.4501763138041694,-0.641876581603698,-0.3207276443155624,0.297647718814394
ALKBH4,0.18851339528829533,-0.22559372147131626,0.11491917876554955,0.30049852001580024,-0.26824781657396607
ALKBH5,-0.529309374641045,-0.5238354095134213,-0.43019119748830026,-0.10411441349256523,-0.4973354975518372
ALKBH6,0.001194609090996744,-0.23051030152200688,0.2250248875033556,0.36504241473706955,-0.4335405438720388
ALKBH7,-0.02160890392052032,-0.04654472431281633,0.26923464352596943,-0.046898844222182406,-0.47185273825121143
ALKBH8,0.17552857278121684,0.2437081120976394,0.14776339828601698,0.7000980255240822,0.6222866269876646
ALMS1,-0.8658461532714377,-0.5088294466546284,-0.29957348749169294,-0.26451473697964145,-0.8051020679480452
ALMS1-IT1,1.478627554992941,0.6412504936918073,0.2928714807589717,-0.3217387166414125,0.46224460204473405
ALOX12-AS1,-0.4110009527408651,0.5913702295820228,0.7312234561738291,0.05647484188287477,0.15212999366287655
ALOX12B,-1.1593603029943884,-0.9363874341611766,-1.155258798152687,-0.868917671637821,NA
ALOXE3,-0.28081351440640073,0.026421195546406647,-0.0814267270735639,-0.041271365430855834,-0.3929464392817552
ALPK1,0.028196008616396963,0.2201438096798943,0.342525783609891,-0.031344207804239216,-1.476890665745521
